quoterevisionid,productDescription,isstockproduct,quoted,firstsold,senttoESVS,Day,Day_Diff
5914477,Delta Classic 400 32 in. x 60 in. Single Threshold Right Drain Shower Base in High Gloss White 40094R,1,2018-03-23,2018-03-23,2018-03-24,Multi Day,1
6392874,WeatherShield 1 in. x 4 in. x 12 ft. Ground Contact Pressure-Treated Board 253915 291280,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
6392874,WeatherShield 1 in. x 4 in. x 8 ft. Ground Contact Pressure-Treated Board 253915 291280,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
6392874,WeatherShield 5/4 in. x 6 in. x 8 ft. Standard Ground Contact Pressure-Treated Pine Decking Board 253919 291214,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
6392874,2 in. x 12 in. x 8 ft. #2 Prime or Better Ground Contact Pressure-Treated Lumber 112851 288730,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
6392874,WeatherShield 2 in. x 6 in. x 10 ft. #2 Prime Ground Contact Pressure-Treated Lumber 253921 291225,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
6392874,2 in. x 8 in. x 12 ft. #2 Prime Ground Contact Pressure-Treated Lumber 107523 288711,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
6392874,7/16 4x8 LP Redwood,1,2018-05-25,2018-05-26,2018-05-26,Multi Day,1
5737513,Universal Refrigerator Door Gasket 32 IN. X 55 IN.,1,2018-02-24,2018-02-27,2018-02-27,Multi Day,3
4923440,GRK Fasteners #8 x 1-1/2 in. FIN/Trim-Head Screw (600-Piece per Pack) 116724,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,18 in. x 3/4 in. High Capacity Polyester Knit Roller Cover HD RC 375 1800N,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,3M ScotchBlue 1.88 in. x 60 yds. Original Multi-Use Painter's Tape (6-Pack) 2090-48A-CP 2090-48A-CP-PLT,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,Trimaco 36 in. x 167 ft. Red Rosin Medium Weight Paper 35145 BP3,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,BEHR MARQUEE 5-gal. #HDC-SP14-10 Blue Tribute Semi-Gloss Enamel Interior Paint 345005,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,BEHR Premium Plus 5 gal. Flat Interior Ceiling Paint 55805,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,Purdy 2-1/2 in. XL Dale Angled Sash Brush 144080325,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,Wooster 1 qt. Pelican Pail Liner (3-Pack) 0B87290000,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,Wooster 1 qt. Pelican Hand-Held Pail 0B87200000,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,9 in. x 3/8 in. High-Capacity Polyester Knit Roller Cover (3-Pack) HD RS 3383 0900 N,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,4 in. x 3/8 in. High Capacity Polyester Knit Mini Roller Cover (6-Pack) HD MR 3386 0400,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,Everbilt #8 Nickel Finishing Washer,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,DEWALT 25 mm Snap Blades DWHT11726,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,Milwaukee 1/4 in. x 1-7/8 in. Shockwave Magnetic Nut Driver Bit (3-Pack) 49-66-4522,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,DEWALT 25 mm Metal Body Snap-Off Knife DWHT10045,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,GRK Fasteners T-10 2 in. Steel Star Bits (2 per Pack) 772691874191,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,3M 2-7/8 in. x 4-7/8 in. Medium-Grit Single Angled Sanding Sponge (3 Sponge-Pack) CP041-3PK,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
4923440,The Home Depot 5 gal. Homer Bucket 05GLHD2 PN0110,1,2017-10-03,2017-10-03,2017-10-04,Multi Day,1
5351813,Warrior Roofing #15 Felt Roof Deck Protection 406-0,1,2017-12-09,2017-12-11,2017-12-11,Multi Day,2
5351813,"36""x66-4/5' GAF StormGuard Ice & Water Shield",1,2017-12-09,2017-12-11,2017-12-11,Multi Day,2
5351813,"Grip-Rite 1-1/4"" 15 Degree EG Wire-Weld Coil Full-Round Head Smooth Shank Roofing Nails",1,2017-12-09,2017-12-11,2017-12-11,Multi Day,2
5351813,Gibraltar Building Products Pipe Boot Adjustable 3 in +óGé¼GÇ£ 4 in Aluminum Base Flashing with Rubber Collar 23191,1,2017-12-09,2017-12-11,2017-12-11,Multi Day,2
5351813,GAF Timbertex Charcoal Hip and Ridge Shingles (20 linear ft. per Bundle) 0840180 0845180,1,2017-12-09,2017-12-11,2017-12-11,Multi Day,2
